060916_01_b_dynamic_08.c3d,060916_01,8,R,Pelvic Tilt,8.39458,4.71259,6.50394202797
060916_01_b_dynamic_08.c3d,060916_01,8,R,Pelvic Obliquity,9.34024,1.66473,5.32639538462
060916_01_b_dynamic_08.c3d,060916_01,8,R,Pelvic Rotation,5.5207,-7.01877,-0.383894895105
060916_01_b_dynamic_08.c3d,060916_01,8,R,Hip Flex Ext,31.74049,-12.69834,11.8566639161
060916_01_b_dynamic_08.c3d,060916_01,8,R,Hip Ab Adduct,14.50168,5.04425,10.1698503497
060916_01_b_dynamic_08.c3d,060916_01,8,R,Hip Rotation,-0.50699,-21.15539,-7.90884468531
060916_01_b_dynamic_08.c3d,060916_01,8,R,Knee Flex Ext,56.56243,-0.71088,17.3823206294
060916_01_b_dynamic_08.c3d,060916_01,8,R,Knee Valg Var,-2.63638,-5.39476,-3.97783160839
060916_01_b_dynamic_08.c3d,060916_01,8,R,Knee Rotation,16.9806,-3.59288,6.12232167832
060916_01_b_dynamic_08.c3d,060916_01,8,R,Dorsi Plan Flex,6.79021,-24.56613,-1.64220363636
060916_01_b_dynamic_08.c3d,060916_01,8,R,Foot Rotation,1.30025,-22.93045,-6.75848405594
060916_01_b_dynamic_08.c3d,060916_01,8,R,Foot Progression,-0.28972,-11.0511,-5.20512062937
060916_01_b_dynamic_10.c3d,060916_01,10,L,Pelvic Tilt,7.77555,3.3364,4.68835726027
060916_01_b_dynamic_10.c3d,060916_01,10,L,Pelvic Obliquity,-1.43414,-8.4874,-4.88105575342
060916_01_b_dynamic_10.c3d,060916_01,10,L,Pelvic Rotation,9.31478,-6.12112,1.92938342466
060916_01_b_dynamic_10.c3d,060916_01,10,L,Hip Flex Ext,33.36927,-16.55516,8.90838636986
060916_01_b_dynamic_10.c3d,060916_01,10,L,Hip Ab Adduct,-3.265,-12.7705,-7.87405732877
060916_01_b_dynamic_10.c3d,060916_01,10,L,Hip Rotation,3.96815,-10.00857,-3.4824689726
060916_01_b_dynamic_10.c3d,060916_01,10,L,Knee Flex Ext,71.13096,-5.06822,15.8686587671
060916_01_b_dynamic_10.c3d,060916_01,10,L,Knee Valg Var,8.01635,-1.02901,4.43737465753
060916_01_b_dynamic_10.c3d,060916_01,10,L,Knee Rotation,22.24472,-9.49652,4.54763383562
060916_01_b_dynamic_10.c3d,060916_01,10,L,Dorsi Plan Flex,9.68709,-21.31436,-3.51683082192
060916_01_b_dynamic_10.c3d,060916_01,10,L,Foot Rotation,5.45578,-20.30975,-5.20032842466
060916_01_b_dynamic_10.c3d,060916_01,10,L,Foot Progression,5.42601,-7.32039,-2.68948178082
060916_02_b_dynamic_02.c3d,060916_02,2,L,Pelvic Tilt,19.82527,15.14799,18.2271661719
060916_02_b_dynamic_02.c3d,060916_02,2,L,Pelvic Obliquity,1.33639,-4.14697,-1.38051929688
060916_02_b_dynamic_02.c3d,060916_02,2,L,Pelvic Rotation,7.02636,-0.93319,2.78904765625
060916_02_b_dynamic_02.c3d,060916_02,2,L,Hip Flex Ext,45.66611,4.39553,28.36071125
060916_02_b_dynamic_02.c3d,060916_02,2,L,Hip Ab Adduct,6.91656,-2.12337,2.7067153125
060916_02_b_dynamic_02.c3d,060916_02,2,L,Hip Rotation,-20.26935,-35.65171,-26.2245322656
060916_02_b_dynamic_02.c3d,060916_02,2,L,Knee Flex Ext,61.93078,1.82384,21.7085117969
060916_02_b_dynamic_02.c3d,060916_02,2,L,Knee Valg Var,-4.26056,-19.52637,-9.13687820313
060916_02_b_dynamic_02.c3d,060916_02,2,L,Knee Rotation,29.1485,14.62629,23.7215359375
060916_02_b_dynamic_02.c3d,060916_02,2,L,Dorsi Plan Flex,9.44249,-14.84402,1.53901976562
060916_02_b_dynamic_02.c3d,060916_02,2,L,Foot Rotation,-5.15227,-21.87094,-14.4683235156
060916_02_b_dynamic_02.c3d,060916_02,2,L,Foot Progression,-5.00159,-22.25932,-10.5948725
060916_02_b_dynamic_02.c3d,060916_02,2,R,Pelvic Tilt,19.82527,14.65933,17.6321288889
060916_02_b_dynamic_02.c3d,060916_02,2,R,Pelvic Obliquity,4.31442,0.98027,2.83909044444
060916_02_b_dynamic_02.c3d,060916_02,2,R,Pelvic Rotation,6.62687,-4.32089,-1.10843940741
060916_02_b_dynamic_02.c3d,060916_02,2,R,Hip Flex Ext,50.96796,3.90776,31.2454979259
060916_02_b_dynamic_02.c3d,060916_02,2,R,Hip Ab Adduct,12.05452,1.51828,7.60024659259
060916_02_b_dynamic_02.c3d,060916_02,2,R,Hip Rotation,-0.96249,-19.30073,-7.61553918519
060916_02_b_dynamic_02.c3d,060916_02,2,R,Knee Flex Ext,66.47021,3.79822,26.9360164444
060916_02_b_dynamic_02.c3d,060916_02,2,R,Knee Valg Var,-3.64294,-8.0377,-5.52795066667
060916_02_b_dynamic_02.c3d,060916_02,2,R,Knee Rotation,3.53311,-10.30666,-1.69939244444
060916_02_b_dynamic_02.c3d,060916_02,2,R,Dorsi Plan Flex,15.33204,-11.06116,7.21540955556
060916_02_b_dynamic_02.c3d,060916_02,2,R,Foot Rotation,-1.38046,-15.33502,-9.11494688889
060916_02_b_dynamic_02.c3d,060916_02,2,R,Foot Progression,-9.00762,-23.89478,-15.4432880741
060916_02_b_dynamic_04.c3d,060916_02,4,L,Pelvic Tilt,19.75735,16.30783,17.9738849573
060916_02_b_dynamic_04.c3d,060916_02,4,L,Pelvic Obliquity,-0.02557,-6.64838,-3.1973091453
060916_02_b_dynamic_04.c3d,060916_02,4,L,Pelvic Rotation,6.75085,-3.75217,1.48140299145
060916_02_b_dynamic_04.c3d,060916_02,4,L,Hip Flex Ext,47.74743,6.53375,31.2417909402
060916_02_b_dynamic_04.c3d,060916_02,4,L,Hip Ab Adduct,6.06848,-3.07064,1.66357991453
060916_02_b_dynamic_04.c3d,060916_02,4,L,Hip Rotation,-16.20054,-31.81351,-24.1163946154
060916_02_b_dynamic_04.c3d,060916_02,4,L,Knee Flex Ext,70.73267,3.43727,26.9516418803
060916_02_b_dynamic_04.c3d,060916_02,4,L,Knee Valg Var,-5.10215,-24.77068,-11.6576164103
060916_02_b_dynamic_04.c3d,060916_02,4,L,Knee Rotation,39.84842,11.28304,26.1534710256
060916_02_b_dynamic_04.c3d,060916_02,4,L,Dorsi Plan Flex,10.06962,-14.5168,2.27961675214
060916_02_b_dynamic_04.c3d,060916_02,4,L,Foot Rotation,-8.50597,-22.30062,-15.7298491453
060916_02_b_dynamic_04.c3d,060916_02,4,L,Foot Progression,-2.13022,-18.36644,-7.69468811966
060916_02_b_dynamic_04.c3d,060916_02,4,R,Pelvic Tilt,19.45868,15.88312,17.4381826891
060916_02_b_dynamic_04.c3d,060916_02,4,R,Pelvic Obliquity,6.64838,-1.18591,2.49811521008
060916_02_b_dynamic_04.c3d,060916_02,4,R,Pelvic Rotation,3.75217,-8.72004,-2.56203033613
060916_02_b_dynamic_04.c3d,060916_02,4,R,Hip Flex Ext,48.47011,-1.0261,28.0041204202
060916_02_b_dynamic_04.c3d,060916_02,4,R,Hip Ab Adduct,12.40337,1.3021,7.9261189916
060916_02_b_dynamic_04.c3d,060916_02,4,R,Hip Rotation,-2.26515,-18.32317,-7.2540097479
060916_02_b_dynamic_04.c3d,060916_02,4,R,Knee Flex Ext,77.06712,6.62384,29.3805048739
060916_02_b_dynamic_04.c3d,060916_02,4,R,Knee Valg Var,-2.05254,-8.18658,-4.46261781513
060916_02_b_dynamic_04.c3d,060916_02,4,R,Knee Rotation,3.58164,-6.6281,-2.70141621849
060916_02_b_dynamic_04.c3d,060916_02,4,R,Dorsi Plan Flex,13.50157,-14.96276,4.55351470588
060916_02_b_dynamic_04.c3d,060916_02,4,R,Foot Rotation,-1.3491,-17.47114,-8.46495210084
060916_02_b_dynamic_04.c3d,060916_02,4,R,Foot Progression,-9.51231,-25.59374,-15.7386257983
060916_02_b_dynamic_06.c3d,060916_02,6,L,Pelvic Tilt,17.43994,12.04844,15.31283224
060916_02_b_dynamic_06.c3d,060916_02,6,L,Pelvic Obliquity,1.7091,-3.1673,-0.26448608
060916_02_b_dynamic_06.c3d,060916_02,6,L,Pelvic Rotation,18.85763,5.79108,10.47822936
060916_02_b_dynamic_06.c3d,060916_02,6,L,Hip Flex Ext,46.36578,1.24218,26.20739968
060916_02_b_dynamic_06.c3d,060916_02,6,L,Hip Ab Adduct,10.37778,-6.19577,2.49984272
060916_02_b_dynamic_06.c3d,060916_02,6,L,Hip Rotation,-17.55268,-40.20742,-26.69212632
060916_02_b_dynamic_06.c3d,060916_02,6,L,Knee Flex Ext,71.83884,1.23434,24.327664
060916_02_b_dynamic_06.c3d,060916_02,6,L,Knee Valg Var,-3.7549,-24.12138,-9.05277896
060916_02_b_dynamic_06.c3d,060916_02,6,L,Knee Rotation,30.76771,10.80264,20.02038848
060916_02_b_dynamic_06.c3d,060916_02,6,L,Dorsi Plan Flex,10.14032,-18.75576,0.72785216
060916_02_b_dynamic_06.c3d,060916_02,6,L,Foot Rotation,-3.92181,-22.88425,-14.2459096
060916_02_b_dynamic_06.c3d,060916_02,6,L,Foot Progression,-2.30503,-11.12615,-6.72168856
060916_02_b_dynamic_06.c3d,060916_02,6,R,Pelvic Tilt,18.31506,13.95351,16.0963468613
060916_02_b_dynamic_06.c3d,060916_02,6,R,Pelvic Obliquity,2.31588,-3.36718,-0.893344671533
060916_02_b_dynamic_06.c3d,060916_02,6,R,Pelvic Rotation,-4.72362,-21.59685,-13.5800831387
060916_02_b_dynamic_06.c3d,060916_02,6,R,Hip Flex Ext,49.03695,1.11148,29.1154429197
060916_02_b_dynamic_06.c3d,060916_02,6,R,Hip Ab Adduct,14.42818,0.28704,8.15551569343
060916_02_b_dynamic_06.c3d,060916_02,6,R,Hip Rotation,0.03622,-19.68044,-7.71467941606
060916_02_b_dynamic_06.c3d,060916_02,6,R,Knee Flex Ext,67.33775,4.13794,24.3795948905
060916_02_b_dynamic_06.c3d,060916_02,6,R,Knee Valg Var,-2.27438,-10.63629,-5.34922138686
060916_02_b_dynamic_06.c3d,060916_02,6,R,Knee Rotation,6.59307,-11.31921,-2.20405627737
060916_02_b_dynamic_06.c3d,060916_02,6,R,Dorsi Plan Flex,13.36807,-13.8518,5.35628810219
060916_02_b_dynamic_06.c3d,060916_02,6,R,Foot Rotation,4.59221,-14.61259,-5.91579248175
060916_02_b_dynamic_06.c3d,060916_02,6,R,Foot Progression,-18.20009,-36.74277,-24.9442839416
060916_03_b_dynamic_02.c3d,060916_03,2,L,Pelvic Tilt,22.88723,19.44617,20.7499385271
060916_03_b_dynamic_02.c3d,060916_03,2,L,Pelvic Obliquity,7.19516,3.91,5.37005612403
060916_03_b_dynamic_02.c3d,060916_03,2,L,Pelvic Rotation,14.30287,4.78549,9.82210271318
060916_03_b_dynamic_02.c3d,060916_03,2,L,Hip Flex Ext,41.26163,0.83632,23.4637255814
060916_03_b_dynamic_02.c3d,060916_03,2,L,Hip Ab Adduct,9.97,-0.14733,5.66615806202
060916_03_b_dynamic_02.c3d,060916_03,2,L,Hip Rotation,-5.25992,-23.22405,-13.1393350388
060916_03_b_dynamic_02.c3d,060916_03,2,L,Knee Flex Ext,55.22514,2.81455,15.2911037984
060916_03_b_dynamic_02.c3d,060916_03,2,L,Knee Valg Var,3.05763,-0.73444,1.20321922481
060916_03_b_dynamic_02.c3d,060916_03,2,L,Knee Rotation,3.94558,-8.47214,-2.9585096124
060916_03_b_dynamic_02.c3d,060916_03,2,L,Dorsi Plan Flex,10.52116,-12.59064,4.80784317829
060916_03_b_dynamic_02.c3d,060916_03,2,L,Foot Rotation,-8.64781,-18.64566,-10.951464031
060916_03_b_dynamic_02.c3d,060916_03,2,L,Foot Progression,-7.40517,-20.35673,-15.8119113953
060916_03_b_dynamic_02.c3d,060916_03,2,R,Pelvic Tilt,25.4401,19.45154,21.8465383582
060916_03_b_dynamic_02.c3d,060916_03,2,R,Pelvic Obliquity,-0.90806,-7.19516,-4.01537597015
060916_03_b_dynamic_02.c3d,060916_03,2,R,Pelvic Rotation,2.06817,-12.87221,-6.61305835821
